"gene","cell_line"
"PARP1","OVISE"
"PARP1","OVK18"
"PARP1","OVKATE"
"PARP1","OVMANA"
"PARP1","OVSAHO"
"PARP1","OVTOKO"
"PARP1","P12ICHIKAWA"
"PARP1","P31FUJ"
"PARP1","P3HR1"
"PARP1","PANC0203"
"PARP1","PANC0213"
"PARP1","PANC0327"
"PARP1","PANC0403"
"PARP1","PANC0813"
"PARP1","PANC1005"
"PARP1","PATU8902"
"PARP1","PC14"
"PARP1","PC3"
"PARP1","PCM6"
"PARP1","PECAPJ15"
"PARP1","PECAPJ34CLONEC12"
"PARP1","PECAPJ41CLONED2"
"PARP1","PECAPJ49"
"PARP1","PEER"
"PARP1","PF382"
"PARP1","PFEIFFER"
"PARP1","PK1"
"PARP1","PK45H"
"PARP1","PK59"
"PARP1","PL21"
"PARP1","PSN1"
"PARP1","QGP1"
"PARP1","RAJI"
"PARP1","RCC10RGB"
"PARP1","RCHACV"
"PARP1","RCM1"
"PARP1","RD"
"PARP1","REC1"
"PARP1","REH"
"PARP1","RERFGC1B"
"PARP1","RERFLCAD1"
"PARP1","RERFLCAD2"
"PARP1","RERFLCAI"
"PARP1","RERFLCKJ"
"PARP1","RERFLCMS"
"PARP1","RERFLCSQ1"
"PARP1","RH41"
"PARP1","RI1"
"PARP1","RKN"
"PARP1","RL"
"PARP1","RL952"
"PARP1","RMGI"
"PARP1","RMUGS"
"PARP1","RPMI7951"
"PARP1","RPMI8226"
"PARP1","RPMI8402"
"PARP1","RS411"
"PARP1","RS5"
"PARP1","RT112"
"PARP1","RT11284"
"PARP1","RT4"
"PARP1","S117"
"PARP1","SAOS2"
"PARP1","SBC5"
"PARP1","SCABER"
"PARP1","SCC15"
"PARP1","SCC25"
"PARP1","SCC4"
"PARP1","SCC9"
"PARP1","SCLC21H"
"PARP1","SEM"
"PARP1","SET2"
"PARP1","SF126"
"PARP1","SF295"
"PARP1","SH10TC"
"PARP1","SH4"
"PARP1","SHP77"
"PARP1","SHSY5Y"
"PARP1","SIGM5"
"PARP1","SIMA"
"PARP1","SJRH30"
"PARP1","SJSA1"
"PARP1","SKBR3"
"PARP1","SKCO1"
"PARP1","SKES1"
"PARP1","SKHEP1"
"PARP1","SKLMS1"
"PARP1","SKLU1"
"PARP1","SKM1"
"PARP1","SKMEL1"
"PARP1","SKMEL28"
"PARP1","SKMEL3"
"PARP1","SKMEL30"
"PARP1","SKMEL5"
"PARP1","SKMES1"
"PARP1","SKNAS"
"PARP1","SKNDZ"
"PARP1","SKNFI"
"PARP1","SKNMC"
"PARP1","SKNSH"
"PARP1","SKOV3"
"PARP1","SKUT1"
"PARP1","SNGM"
"PARP1","SNU1033"
"PARP1","SNU1041"
"PARP1","SNU1066"
"PARP1","SNU1076"
"PARP1","SNU1077"
"PARP1","SNU1079"
"PARP1","SNU1105"
"PARP1","SNU119"
"PARP1","SNU1196"
"PARP1","SNU1197"
"PARP1","SNU1214"
"PARP1","SNU1272"
"PARP1","SNU175"
"PARP1","SNU182"
"PARP1","SNU201"
"PARP1","SNU213"
"PARP1","SNU216"
"PARP1","SNU245"
"PARP1","SNU283"
"PARP1","SNU308"
"PARP1","SNU324"
"PARP1","SNU349"
"PARP1","SNU387"
"PARP1","SNU398"
"PARP1","SNU410"
"PARP1","SNU423"
"PARP1","SNU449"
"PARP1","SNU46"
"PARP1","SNU466"
"PARP1","SNU475"
"PARP1","SNU478"
"PARP1","SNU489"
"PARP1","SNU503"
"PARP1","SNU601"
"PARP1","SNU620"
"PARP1","SNU626"
"PARP1","SNU668"
"PARP1","SNU685"
"PARP1","SNU719"
"PARP1","SNU738"
"PARP1","SNU761"
"PARP1","SNU8"
"PARP1","SNU81"
"PARP1","SNU840"
"PARP1","SNU869"
"PARP1","SNU878"
"PARP1","SNU886"
"PARP1","SNU899"
"PARP1","SNUC2A"
"PARP1","SNUC5"
"PARP1","SR786"
"PARP1","ST486"
"PARP1","SUDHL1"
"PARP1","SUDHL10"
"PARP1","SUDHL4"
"PARP1","SUDHL5"
"PARP1","SUDHL6"
"PARP1","SUDHL8"
"PARP1","SUPB15"
"PARP1","SUPM2"
"PARP1","SUPT11"
"PARP1","SW1088"
"PARP1","SW1116"
"PARP1","SW1271"
"PARP1","SW1353"
"PARP1","SW1417"
"PARP1","SW1463"
"PARP1","SW1573"
"PARP1","SW1710"
"PARP1","SW1783"
"PARP1","SW1990"
"PARP1","SW403"
"PARP1","SW48"
"PARP1","SW480"
"PARP1","SW579"
"PARP1","SW620"
"PARP1","SW780"
"PARP1","SW837"
"PARP1","SW900"
"PARP1","T173"
"PARP1","T3M10"
"PARP1","T3M4"
"PARP1","T47D"
"PARP1","T84"
"PARP1","T98G"
"PARP1","TC71"
"PARP1","TE1"
"PARP1","TE10"
"PARP1","TE11"
"PARP1","TE125T"
"PARP1","TE14"
"PARP1","TE159T"
"PARP1","TE4"
"PARP1","TE441T"
"PARP1","TE5"
"PARP1","TE6"
"PARP1","TE617T"
"PARP1","TE8"
"PARP1","TE9"
"PARP1","TEN"
"PARP1","TF1"
"PARP1","TGBC11TKB"
"PARP1","THP1"
"PARP1","TM31"
"PARP1","TO175T"
"PARP1","TOLEDO"
"PARP1","TOV21G"
"PARP1","TT"
"PARP1","TT2609C02"
"PARP1","TUHR10TKB"
"PARP1","TUHR14TKB"
"PARP1","TUHR4TKB"
"PARP1","TYKNU"
"PARP1","U138MG"
"PARP1","U266B1"
"PARP1","U2OS"
"PARP1","U87MG"
"PARP1","U937"
"PARP1","UACC257"
"PARP1","UACC62"
"PARP1","UACC812"
"PARP1","UACC893"
"PARP1","UBLC1"
"PARP1","UMUC1"
"PARP1","UMUC3"
"PARP1","UT7"
"PARP1","VCAP"
"PARP1","VMCUB1"
"PARP1","VMRCLCD"
"PARP1","VMRCLCP"
"PARP1","VMRCRCW"
"PARP1","VMRCRCZ"
"PARP1","WM115"
"PARP1","WM1799"
"PARP1","WM2664"
"PARP1","WM793"
"PARP1","WM88"
"PARP1","WM983B"
"PARP1","WSUDLCL2"
"PARP1","YAPC"
"PARP1","YD10B"
"PARP1","YD15"
"PARP1","YD38"
"PARP1","YD8"
"PARP1","YH13"
"PARP1","YKG1"
"PARP1","ZR751"
"PARP1","ZR7530"
"PDGFRA","253J"
"PDGFRA","253JBV"
"PDGFRA","42MGBA"
"PDGFRA","5637"
"PDGFRA","59M"
"PDGFRA","697"
"PDGFRA","786O"
"PDGFRA","8305C"
"PDGFRA","8505C"
"PDGFRA","8MGBA"
"PDGFRA","A172"
"PDGFRA","A204"
"PDGFRA","A2058"
"PDGFRA","A253"
"PDGFRA","A498"
"PDGFRA","A4FUK"
"PDGFRA","A549"
"PDGFRA","ABC1"
"PDGFRA","ACCMESO1"
"PDGFRA","ACCS"
"PDGFRA","ACHN"
"PDGFRA","ALLSIL"
"PDGFRA","AM38"
"PDGFRA","AML193"
"PDGFRA","AMO1"
"PDGFRA","AN3CA"
"PDGFRA","AU565"
"PDGFRA","BCP1"
"PDGFRA","BCPAP"
"PDGFRA","BFTC905"
"PDGFRA","BFTC909"
"PDGFRA","BHY"
"PDGFRA","BICR16"
"PDGFRA","BICR31"
"PDGFRA","BICR6"
"PDGFRA","BL41"
"PDGFRA","BL70"
"PDGFRA","BT20"
"PDGFRA","BT483"
"PDGFRA","BT549"
"PDGFRA","BV173"
"PDGFRA","BXPC3"
"PDGFRA","CA46"
"PDGFRA","CADOES1"
"PDGFRA","CAKI1"
"PDGFRA","CAL120"
"PDGFRA","CAL27"
"PDGFRA","CAL29"
"PDGFRA","CAL33"
"PDGFRA","CAL54"
"PDGFRA","CAL62"
"PDGFRA","CAL851"
"PDGFRA","CALU1"
"PDGFRA","CALU3"
"PDGFRA","CALU6"
"PDGFRA","CAOV3"
"PDGFRA","CAOV4"
"PDGFRA","CAPAN1"
"PDGFRA","CAPAN2"
"PDGFRA","CCFSTTG1"
"PDGFRA","CGTHW1"
"PDGFRA","CHAGOK1"
"PDGFRA","CHL1"
"PDGFRA","CHP212"
"PDGFRA","CJM"
"PDGFRA","CL11"
"PDGFRA","CL14"
"PDGFRA","CL34"
"PDGFRA","CL40"
"PDGFRA","CMLT1"
"PDGFRA","COLO201"
"PDGFRA","COLO668"
"PDGFRA","COLO679"
"PDGFRA","COLO684"
"PDGFRA","COLO699"
"PDGFRA","COLO704"
"PDGFRA","COLO741"
"PDGFRA","COLO775"
"PDGFRA","COLO792"
"PDGFRA","COLO818"
"PDGFRA","COLO829"
"PDGFRA","CORL23"
"PDGFRA","CORL24"
"PDGFRA","CORL47"
"PDGFRA","CORL51"
"PDGFRA","COV318"
"PDGFRA","COV362"
"PDGFRA","COV434"
"PDGFRA","COV504"
"PDGFRA","COV644"
"PDGFRA","CPCN"
"PDGFRA","D341MED"
"PDGFRA","DANG"
"PDGFRA","DAOY"
"PDGFRA","DAUDI"
"PDGFRA","DB"
"PDGFRA","DBTRG05MG"
"PDGFRA","DEL"
"PDGFRA","DETROIT562"
"PDGFRA","DKMG"
"PDGFRA","DM3"
"PDGFRA","DMS114"
"PDGFRA","DMS153"
"PDGFRA","DMS454"
"PDGFRA","DMS53"
"PDGFRA","DMS79"
"PDGFRA","DND41"
"PDGFRA","DOHH2"
"PDGFRA","DU4475"
"PDGFRA","EB2"
"PDGFRA","ECC10"
"PDGFRA","ECC12"
"PDGFRA","ECGI10"
"PDGFRA","EFE184"
"PDGFRA","EFO21"
"PDGFRA","EFO27"
"PDGFRA","EHEB"
"PDGFRA","EJM"
"PDGFRA","EOL1"
"PDGFRA","EPLC272H"
"PDGFRA","EVSAT"
"PDGFRA","F36P"
"PDGFRA","FADU"
"PDGFRA","FTC238"
"PDGFRA","FU97"
"PDGFRA","G361"
"PDGFRA","G401"
"PDGFRA","GAMG"
"PDGFRA","GCIY"
"PDGFRA","GDM1"
"PDGFRA","GI1"
"PDGFRA","GMS10"
"PDGFRA","GP2D"
"PDGFRA","GRANTA519"
"PDGFRA","GSS"
"PDGFRA","GSU"
"PDGFRA","HCC1143"
"PDGFRA","HCC1171"
"PDGFRA","HCC1195"
"PDGFRA","HCC1395"
"PDGFRA","HCC1419"
"PDGFRA","HCC1428"
"PDGFRA","HCC1438"
"PDGFRA","HCC1500"
"PDGFRA","HCC1588"
"PDGFRA","HCC1599"
"PDGFRA","HCC1806"
"PDGFRA","HCC1833"
"PDGFRA","HCC1954"
"PDGFRA","HCC2108"
"PDGFRA","HCC2218"
"PDGFRA","HCC33"
"PDGFRA","HCC38"
"PDGFRA","HCC4006"
"PDGFRA","HCC44"
"PDGFRA","HCC56"
"PDGFRA","HCC78"
"PDGFRA","HCC827"
"PDGFRA","HCC95"
"PDGFRA","HCT116"
"PDGFRA","HDLM2"
"PDGFRA","HEC1B"
"PDGFRA","HEL"
"PDGFRA","HEL9217"
"PDGFRA","HEYA8"
"PDGFRA","HGC27"
"PDGFRA","HLFA"
"PDGFRA","HOS"
"PDGFRA","HPAFII"
"PDGFRA","HPBALL"
"PDGFRA","HS172T"
"PDGFRA","HS229T"
"PDGFRA","HS281T"
"PDGFRA","HS343T"
"PDGFRA","HS571T"
"PDGFRA","HS600T"
"PDGFRA","HS604T"
"PDGFRA","HS611T"
"PDGFRA","HS618T"
"PDGFRA","HS675T"
"PDGFRA","HS683"
"PDGFRA","HS688AT"
"PDGFRA","HS706T"
"PDGFRA","HS729"
"PDGFRA","HS737T"
"PDGFRA","HS739T"
"PDGFRA","HS742T"
"PDGFRA","HS751T"
"PDGFRA","HS766T"
"PDGFRA","HS819T"
"PDGFRA","HS821T"
"PDGFRA","HS822T"
"PDGFRA","HS839T"
"PDGFRA","HS852T"
"PDGFRA","HS888T"
"PDGFRA","HS895T"
"PDGFRA","HS934T"
"PDGFRA","HS936T"
"PDGFRA","HS940T"
"PDGFRA","HS944T"
"PDGFRA","HT1080"
"PDGFRA","HT1376"
"PDGFRA","HT29"
"PDGFRA","HT55"
"PDGFRA","HTK"
"PDGFRA","HUCCT1"
"PDGFRA","HUG1N"
"PDGFRA","HUH28"
"PDGFRA","HUH6"
"PDGFRA","HUNS1"
"PDGFRA","HUPT3"
"PDGFRA","HUPT4"
"PDGFRA","IGR37"
"PDGFRA","IGR39"
"PDGFRA","IM95"
"PDGFRA","IPC298"
"PDGFRA","ISHIKAWAHERAKLIO02ER"
"PDGFRA","ISTMES1"
"PDGFRA","JEKO1"
"PDGFRA","JHH1"
"PDGFRA","JHH2"
"PDGFRA","JHH5"
"PDGFRA","JHH6"
"PDGFRA","JHH7"
"PDGFRA","JHOM1"
"PDGFRA","JHOS2"
"PDGFRA","JHOS4"
"PDGFRA","JHUEM1"
"PDGFRA","JIMT1"
"PDGFRA","JJN3"
"PDGFRA","JK1"
"PDGFRA","JL1"
"PDGFRA","JM1"
"PDGFRA","JMSU1"
"PDGFRA","JVM3"
"PDGFRA","K029AX"
"PDGFRA","KARPAS299"
"PDGFRA","KARPAS620"
"PDGFRA","KASUMI2"
"PDGFRA","KASUMI6"
"PDGFRA","KATOIII"
"PDGFRA","KCL22"
"PDGFRA","KE37"
"PDGFRA","KE97"
"PDGFRA","KELLY"
"PDGFRA","KHM1B"
"PDGFRA","KIJK"
"PDGFRA","KLE"
"PDGFRA","KM12"
"PDGFRA","KMM1"
"PDGFRA","KMRC1"
"PDGFRA","KMRC2"
"PDGFRA","KMRC20"
"PDGFRA","KMS11"
"PDGFRA","KMS20"
"PDGFRA","KMS28BM"
"PDGFRA","KMS34"
"PDGFRA","KNS42"
"PDGFRA","KNS62"
"PDGFRA","KO52"
"PDGFRA","KOPN8"
"PDGFRA","KP1N"
"PDGFRA","KP1NL"
"PDGFRA","KP2"
"PDGFRA","KP3"
"PDGFRA","KPL1"
"PDGFRA","KPNRTBM1"
"PDGFRA","KPNSI9S"
"PDGFRA","KPNYN"
"PDGFRA","KS1"
"PDGFRA","KU1919"
"PDGFRA","KU812"
"PDGFRA","KYM1"
"PDGFRA","KYSE180"
"PDGFRA","KYSE270"
"PDGFRA","KYSE30"
"PDGFRA","KYSE410"
"PDGFRA","KYSE70"
"PDGFRA","L1236"
"PDGFRA","L363"
"PDGFRA","L428"
"PDGFRA","L540"
"PDGFRA","LC1SQSF"
"PDGFRA","LCLC97TM1"
"PDGFRA","LK2"
"PDGFRA","LMSU"
"PDGFRA","LN18"
"PDGFRA","LN229"
"PDGFRA","LNCAPCLONEFGC"
"PDGFRA","LOUCY"
"PDGFRA","LOVO"
"PDGFRA","LS411N"
"PDGFRA","LS513"
"PDGFRA","LU65"
"PDGFRA","LU99"
"PDGFRA","LUDLU1"
"PDGFRA","LXF289"
"PDGFRA","MALME3M"
"PDGFRA","MC116"
"PDGFRA","MCF7"
"PDGFRA","MDAMB134VI"
"PDGFRA","MDAMB361"
"PDGFRA","MDAMB415"
"PDGFRA","MDAMB435S"
"PDGFRA","MDAMB436"
"PDGFRA","MDAMB453"
"PDGFRA","MDAMB468"
"PDGFRA","MDAPCA2B"
"PDGFRA","MDST8"
"PDGFRA","ME1"
"PDGFRA","MEC1"
"PDGFRA","MEG01"
"PDGFRA","MFE319"
"PDGFRA","MG63"
"PDGFRA","MHHCALL2"
"PDGFRA","MHHES1"
"PDGFRA","MHHNB11"
"PDGFRA","MINO"
"PDGFRA","MKN1"
"PDGFRA","MKN74"
"PDGFRA","MOGGCCM"
"PDGFRA","MOGGUVW"
"PDGFRA","MOLM13"
"PDGFRA","MOLM16"
"PDGFRA","MOLP8"
"PDGFRA","MOLT13"
"PDGFRA","MOLT16"
"PDGFRA","MONOMAC1"
"PDGFRA","MONOMAC6"
"PDGFRA","MOTN1"
"PDGFRA","MSTO211H"
"PDGFRA","MUTZ5"
"PDGFRA","MV411"
"PDGFRA","NALM1"
"PDGFRA","NALM19"
"PDGFRA","NALM6"
"PDGFRA","NAMALWA"
"PDGFRA","NB1"
"PDGFRA","NCIH1092"
"PDGFRA","NCIH1105"
"PDGFRA","NCIH1299"
"PDGFRA","NCIH1341"
"PDGFRA","NCIH1436"
"PDGFRA","NCIH1437"
"PDGFRA","NCIH1618"
"PDGFRA","NCIH1623"
"PDGFRA","NCIH1648"
"PDGFRA","NCIH1650"
"PDGFRA","NCIH1651"
"PDGFRA","NCIH1666"
"PDGFRA","NCIH1693"
"PDGFRA","NCIH1694"
"PDGFRA","NCIH1703"
"PDGFRA","NCIH1734"
"PDGFRA","NCIH1755"
"PDGFRA","NCIH1781"
"PDGFRA","NCIH1876"
"PDGFRA","NCIH1915"
"PDGFRA","NCIH1930"
"PDGFRA","NCIH1944"
"PDGFRA","NCIH1963"
"PDGFRA","NCIH1975"
"PDGFRA","NCIH2009"
"PDGFRA","NCIH2023"
"PDGFRA","NCIH2030"
"PDGFRA","NCIH2052"
"PDGFRA","NCIH2066"
"PDGFRA","NCIH2073"
"PDGFRA","NCIH2081"
"PDGFRA","NCIH2087"
"PDGFRA","NCIH2122"
"PDGFRA","NCIH2141"
"PDGFRA","NCIH2170"
"PDGFRA","NCIH2171"
"PDGFRA","NCIH2172"
"PDGFRA","NCIH2228"
"PDGFRA","NCIH226"
"PDGFRA","NCIH2291"
"PDGFRA","NCIH2342"
"PDGFRA","NCIH2405"
"PDGFRA","NCIH2444"
"PDGFRA","NCIH2452"
"PDGFRA","NCIH3255"
"PDGFRA","NCIH358"
"PDGFRA","NCIH460"
"PDGFRA","NCIH508"
"PDGFRA","NCIH510"
"PDGFRA","NCIH520"
"PDGFRA","NCIH522"
"PDGFRA","NCIH524"
"PDGFRA","NCIH526"
"PDGFRA","NCIH596"
"PDGFRA","NCIH647"
"PDGFRA","NCIH660"
"PDGFRA","NCIH661"
"PDGFRA","NCIH684"
"PDGFRA","NCIH69"
"PDGFRA","NCIH716"
"PDGFRA","NCIH727"
"PDGFRA","NCIH810"
"PDGFRA","NCIH82"
"PDGFRA","NCIH838"
"PDGFRA","NCIH841"
"PDGFRA","NCIH889"
"PDGFRA","NCIN87"
"PDGFRA","NH6"
"PDGFRA","NIHOVCAR3"
"PDGFRA","NUDHL1"
"PDGFRA","NUDUL1"
"PDGFRA","NUGC3"
"PDGFRA","OAW28"
"PDGFRA","OC316"
"PDGFRA","OCIAML2"
"PDGFRA","OCIAML3"
"PDGFRA","OCIAML5"
"PDGFRA","OCILY19"
"PDGFRA","OCILY3"
"PDGFRA","OCIM1"
"PDGFRA","OCUM1"
"PDGFRA","OE19"
"PDGFRA","OE21"
"PDGFRA","OE33"
"PDGFRA","ONCODG1"
"PDGFRA","ONS76"
"PDGFRA","OPM2"
"PDGFRA","OSRC2"
"PDGFRA","OUMS23"
"PDGFRA","OUMS27"
"PDGFRA","OV90"
"PDGFRA","OVISE"
"PDGFRA","OVK18"
"PDGFRA","OVMANA"
"PDGFRA","OVSAHO"
"PDGFRA","P12ICHIKAWA"
"PDGFRA","P31FUJ"
"PDGFRA","P3HR1"
"PDGFRA","PANC0203"
"PDGFRA","PANC0327"
"PDGFRA","PANC0403"
"PDGFRA","PANC0813"
"PDGFRA","PANC1005"
"PDGFRA","PC3"
"PDGFRA","PCM6"
"PDGFRA","PECAPJ15"
"PDGFRA","PECAPJ34CLONEC12"
"PDGFRA","PECAPJ41CLONED2"
"PDGFRA","PECAPJ49"
"PDGFRA","PF382"
"PDGFRA","PFEIFFER"
"PDGFRA","PSN1"
"PDGFRA","QGP1"
"PDGFRA","RAJI"
"PDGFRA","RCC10RGB"
"PDGFRA","RCHACV"
"PDGFRA","RCM1"
"PDGFRA","RD"
"PDGFRA","REC1"
"PDGFRA","RERFGC1B"
"PDGFRA","RERFLCAD1"
"PDGFRA","RERFLCAD2"
"PDGFRA","RERFLCAI"
"PDGFRA","RERFLCKJ"
"PDGFRA","RERFLCMS"
"PDGFRA","RERFLCSQ1"
"PDGFRA","RMGI"
"PDGFRA","RMUGS"
"PDGFRA","RPMI7951"
"PDGFRA","RPMI8402"
"PDGFRA","RS411"
"PDGFRA","RS5"
"PDGFRA","RT112"
"PDGFRA","RT11284"
"PDGFRA","RT4"
"PDGFRA","SAOS2"
"PDGFRA","SBC5"
"PDGFRA","SCABER"
"PDGFRA","SCC15"
"PDGFRA","SCC25"
"PDGFRA","SCC4"
"PDGFRA","SCC9"
"PDGFRA","SCLC21H"
"PDGFRA","SET2"
"PDGFRA","SF126"
"PDGFRA","SF295"
"PDGFRA","SH4"
"PDGFRA","SHP77"
"PDGFRA","SIGM5"
"PDGFRA","SIMA"
"PDGFRA","SJRH30"
"PDGFRA","SJSA1"
"PDGFRA","SKBR3"
"PDGFRA","SKES1"
"PDGFRA","SKLMS1"
"PDGFRA","SKM1"
"PDGFRA","SKMEL24"
"PDGFRA","SKMEL28"
"PDGFRA","SKMEL30"
"PDGFRA","SKMES1"
"PDGFRA","SKNAS"
"PDGFRA","SKNDZ"
"PDGFRA","SKNMC"
"PDGFRA","SNU1033"
"PDGFRA","SNU1041"
"PDGFRA","SNU1066"
"PDGFRA","SNU1077"
"PDGFRA","SNU1079"
"PDGFRA","SNU119"
"PDGFRA","SNU1196"
"PDGFRA","SNU1197"
"PDGFRA","SNU1214"
"PDGFRA","SNU1272"
"PDGFRA","SNU182"
"PDGFRA","SNU201"
"PDGFRA","SNU213"
"PDGFRA","SNU216"
"PDGFRA","SNU245"
"PDGFRA","SNU283"
"PDGFRA","SNU324"
"PDGFRA","SNU349"
"PDGFRA","SNU387"
"PDGFRA","SNU398"
"PDGFRA","SNU410"
"PDGFRA","SNU423"
"PDGFRA","SNU46"
"PDGFRA","SNU466"
"PDGFRA","SNU475"
"PDGFRA","SNU478"
"PDGFRA","SNU520"
"PDGFRA","SNU620"
"PDGFRA","SNU668"
"PDGFRA","SNU685"
"PDGFRA","SNU738"
"PDGFRA","SNU761"
"PDGFRA","SNU840"
"PDGFRA","SNU869"
"PDGFRA","SNU878"
"PDGFRA","SNU886"
"PDGFRA","SNU899"
"PDGFRA","SNUC2A"
"PDGFRA","SNUC5"
"PDGFRA","SQ1"
"PDGFRA","SR786"
"PDGFRA","ST486"
"PDGFRA","SU8686"
"PDGFRA","SUDHL10"
"PDGFRA","SUDHL4"
"PDGFRA","SUDHL5"
"PDGFRA","SUDHL6"
"PDGFRA","SUDHL8"
"PDGFRA","SUPB15"
"PDGFRA","SUPHD1"
"PDGFRA","SUPM2"
"PDGFRA","SUPT11"
"PDGFRA","SW1088"
"PDGFRA","SW1116"
"PDGFRA","SW1353"
"PDGFRA","SW1417"
"PDGFRA","SW1463"
"PDGFRA","SW1573"
"PDGFRA","SW1710"
"PDGFRA","SW1783"
"PDGFRA","SW1990"
"PDGFRA","SW403"
"PDGFRA","SW480"
"PDGFRA","SW579"
"PDGFRA","SW620"
"PDGFRA","SW780"
"PDGFRA","SW837"
"PDGFRA","SW948"
"PDGFRA","T173"
"PDGFRA","T3M10"
"PDGFRA","T84"
"PDGFRA","T98G"
"PDGFRA","TC71"
"PDGFRA","TCCPAN2"
"PDGFRA","TE10"
"PDGFRA","TE11"
"PDGFRA","TE125T"
"PDGFRA","TE14"
"PDGFRA","TE441T"
"PDGFRA","TE6"
"PDGFRA","TE617T"
"PDGFRA","TE8"
"PDGFRA","TE9"
"PDGFRA","TEN"
"PDGFRA","TF1"
"PDGFRA","TGBC11TKB"
"PDGFRA","TOLEDO"
"PDGFRA","TT"
"PDGFRA","TT2609C02"
"PDGFRA","TUHR14TKB"
"PDGFRA","TUHR4TKB"
"PDGFRA","TYKNU"
"PDGFRA","U138MG"
"PDGFRA","U2OS"
"PDGFRA","U87MG"
"PDGFRA","UACC257"
"PDGFRA","UACC62"
"PDGFRA","UACC812"
"PDGFRA","UACC893"
"PDGFRA","UBLC1"
"PDGFRA","UMUC3"
"PDGFRA","VCAP"
"PDGFRA","VMRCRCW"
"PDGFRA","VMRCRCZ"
"PDGFRA","WM115"
"PDGFRA","WM1799"
"PDGFRA","WM793"
"PDGFRA","WM88"
"PDGFRA","WM983B"
"PDGFRA","YAPC"
"PDGFRA","YD10B"
"PDGFRA","YD15"
"PDGFRA","YD38"
"PDGFRA","YD8"
"PDGFRA","YH13"
"PDGFRA","ZR751"
"PDGFRA","ZR7530"
"PDGFRB","22RV1"
"PDGFRB","2313287"
"PDGFRB","253J"
"PDGFRB","253JBV"
"PDGFRB","42MGBA"
"PDGFRB","5637"
"PDGFRB","59M"
"PDGFRB","647V"
"PDGFRB","697"
"PDGFRB","769P"
"PDGFRB","786O"
"PDGFRB","8305C"
"PDGFRB","8MGBA"
"PDGFRB","A101D"
"PDGFRB","A172"
"PDGFRB","A204"
"PDGFRB","A2058"
"PDGFRB","A253"
"PDGFRB","A2780"
"PDGFRB","A375"
"PDGFRB","A3KAW"
"PDGFRB","A498"
"PDGFRB","A4FUK"
"PDGFRB","A549"
"PDGFRB","A673"
"PDGFRB","A704"
"PDGFRB","ABC1"
"PDGFRB","ACCMESO1"
"PDGFRB","ACCS"
"PDGFRB","ACHN"
"PDGFRB","AGS"
"PDGFRB","ALEXANDERCELLS"
"PDGFRB","ALLSIL"
"PDGFRB","AM38"
"PDGFRB","AML193"
"PDGFRB","AMO1"
"PDGFRB","AN3CA"
"PDGFRB","ASPC1"
"PDGFRB","AU565"
"PDGFRB","BCP1"
"PDGFRB","BCPAP"
"PDGFRB","BDCM"
"PDGFRB","BECKER"
"PDGFRB","BEN"
"PDGFRB","BFTC905"
"PDGFRB","BFTC909"
"PDGFRB","BHY"
"PDGFRB","BICR16"
"PDGFRB","BICR18"
"PDGFRB","BICR31"
"PDGFRB","BICR56"
"PDGFRB","BICR6"
"PDGFRB","BL41"
"PDGFRB","BL70"
"PDGFRB","BT20"
"PDGFRB","BT474"
"PDGFRB","BT483"
"PDGFRB","BT549"
"PDGFRB","BV173"
"PDGFRB","BXPC3"
"PDGFRB","C2BBE1"
"PDGFRB","C3A"
"PDGFRB","CADOES1"
"PDGFRB","CAKI1"
"PDGFRB","CAKI2"
"PDGFRB","CAL120"
"PDGFRB","CAL12T"
"PDGFRB","CAL148"
"PDGFRB","CAL27"
"PDGFRB","CAL29"
"PDGFRB","CAL33"
"PDGFRB","CAL51"
"PDGFRB","CAL54"
"PDGFRB","CAL62"
"PDGFRB","CAL78"
"PDGFRB","CAL851"
"PDGFRB","CALU1"
"PDGFRB","CALU3"
"PDGFRB","CALU6"
"PDGFRB","CAMA1"
"PDGFRB","CAOV3"
"PDGFRB","CAOV4"
"PDGFRB","CAPAN1"
"PDGFRB","CAPAN2"
"PDGFRB","CAS1"
"PDGFRB","CCFSTTG1"
"PDGFRB","CCK81"
"PDGFRB","CFPAC1"
"PDGFRB","CGTHW1"
"PDGFRB","CHAGOK1"
"PDGFRB","CHL1"
"PDGFRB","CHP212"
"PDGFRB","CI1"
"PDGFRB","CJM"
"PDGFRB","CL11"
"PDGFRB","CL14"
"PDGFRB","CL34"
"PDGFRB","CL40"
"PDGFRB","CMK"
"PDGFRB","CMK115"
"PDGFRB","CMLT1"
"PDGFRB","COLO201"
"PDGFRB","COLO205"
"PDGFRB","COLO320"
"PDGFRB","COLO668"
"PDGFRB","COLO679"
"PDGFRB","COLO680N"
"PDGFRB","COLO684"
"PDGFRB","COLO699"
"PDGFRB","COLO704"
"PDGFRB","COLO741"
"PDGFRB","COLO775"
"PDGFRB","COLO783"
"PDGFRB","COLO792"
"PDGFRB","COLO818"
"PDGFRB","COLO829"
"PDGFRB","CORL23"
"PDGFRB","CORL24"
"PDGFRB","CORL279"
"PDGFRB","CORL47"
"PDGFRB","CORL51"
"PDGFRB","CORL88"
"PDGFRB","CORL95"
"PDGFRB","COV318"
"PDGFRB","COV362"
"PDGFRB","COV434"
"PDGFRB","COV504"
"PDGFRB","COV644"
"PDGFRB","CPCN"
"PDGFRB","CW2"
"PDGFRB","D341MED"
"PDGFRB","DANG"
"PDGFRB","DAOY"
"PDGFRB","DAUDI"
